track,card_id,race_date,breed,name,weight,age,sex,meds_and_equip,jockey,dollar_odds,program_number,post_position,claim_price,start_position,finish_position,finish_time,speed_rating,trainer,owner,win_payoff,place_payoff,show_payoff,weather,distance,race_type,track_conditions
WO ,D,2015-11-08 00:00:00,TB,Britannia Penny,123,4,M,L,G Boulanger,1.8,3.0,3,0,2.0,1.0,0.0,84.0,Casse Mark E,Conrad Farms,5.6,3.2,2.3,Cloudy,650.0,Maiden Special Weight,FT
WO ,D,2015-11-12 00:00:00,TB,Courageous Mr. J,117,3,G,Lb,E R Da Silva,2.75,7.0,7,10000,4.0,11.0,0.0,65.0,Biamonte Ralph J,C. E. C. Farms,0.0,0.0,0.0,Cloudy,600.0,Claiming,FT
WO ,D,2015-11-12 00:00:00,TB,Ginger Candy,114,3,F,Lb,O Moreno,11.7,7.0,7,37500,11.0,2.0,0.0,77.0,Biamonte Ralph J,Biamonte Mary E and James David Harold Thomas,0.0,11.6,7.0,Cloudy,650.0,Claiming,FM
WO ,D,2015-11-13 00:00:00,TB,Apache Gal,119,4,M,Lb,D Garcia,84.1,12.0,10,9500,11.0,11.0,0.0,50.0,Grant Carlos,Darlen Ballis-Hunderup,0.0,0.0,0.0,Cloudy,700.0,Claiming,FT
WO ,D,2015-11-13 00:00:00,TB,Iris Will,121,4,M,L,T Maragh,59.3,6.0,5,10000,8.0,9.0,0.0,12.0,Marrocco Jason,Ferreira Stables,0.0,0.0,0.0,Cloudy,500.0,Claiming,FT
WO ,D,2015-11-13 00:00:00,TB,Haggat Hall,121,7,M,Lb,R M Hernandez,129.9,1.0,1,7500,5.0,13.0,0.0,21.0,Abraham Clint,Lori A. Pinch,0.0,0.0,0.0,Showery,600.0,Maiden Claiming,FT
WO ,D,2015-11-14 00:00:00,TB,Hawk Alley,119,3,F,L,P Husbands,8.1,3.0,3,40000,1.0,3.0,0.0,79.0,Casse Mark E,Gary Barber,0.0,0.0,4.0,Cloudy,700.0,Maiden Claiming,FT
WO ,D,2015-11-14 00:00:00,TB,Doogie,121,5,G,Lb,O Moreno,10.05,2.0,2,62500,5.0,6.0,0.0,81.0,Carroll Josie,Laconian Racing Stable,0.0,0.0,0.0,Hazy,850.0,Allowance Optional Claiming,FT
WO ,D,2015-11-14 00:00:00,TB,Clampdown,122,3,G,Lv,S Ryan,67.2,3.0,2,0,1.0,7.0,0.0,48.0,Attfield Roger L,Kingview Farms and Attfield Roger L,0.0,0.0,0.0,Cloudy,850.0,Maiden Special Weight,FT
WO ,D,2015-11-14 00:00:00,TB,Saran Is Awesome,118,3,G,Lf,C Spataro,28.9,9.0,9,11500,9.0,8.0,0.0,44.0,McHugh Saul,Mahamoud Pootoolal,0.0,0.0,0.0,Cloudy,850.0,Maiden Claiming,FT
WO ,D,2015-11-15 00:00:00,TB,R Power Grid,121,3,G,L,R M Hernandez,5.55,3.0,3,0,2.0,3.0,0.0,79.0,Fournier Mark,C S Dowson Farms,0.0,0.0,2.3,Cloudy,500.0,Maiden Special Weight,FT
WO ,D,2015-11-18 00:00:00,TB,Dont Envy Me,121,4,M,b,K Johnson,59.3,3.0,3,30000,2.0,6.0,0.0,0.0,Ladouceur Harold,Williams Jennifer L and Kellman Damien A,0.0,0.0,0.0,Cloudy,550.0,Maiden Claiming,GD
WO ,D,2015-11-18 00:00:00,TB,Gypsy Jazz,122,3,F,L,S P Husbands,25.75,7.0,7,0,5.0,5.0,0.0,69.0,McEwin Cathy A,George Robert Watson,0.0,0.0,0.0,Cloudy,700.0,Maiden Special Weight,FT
WO ,D,2015-11-19 00:00:00,TB,Danceforacoz,121,4,G,Lf,G Olguin,12.45,3.0,3,20000,6.0,3.0,0.0,79.0,Mayers Amber,Randall G. Wilson,0.0,0.0,3.1,Clear,550.0,Claiming,FM
WO ,D,2015-11-19 00:00:00,TB,Baby Girl Burt,117,3,F,L,G Boulanger,13.5,2.0,1,0,4.0,6.0,0.0,81.0,Attard Jamie,Bonnie Anne Kirkwood-Peavoy,0.0,0.0,0.0,Cloudy,600.0,Allowance,FT
WO ,D,2015-11-19 00:00:00,TB,Th Original Scotty,119,8,H,Lb,E R Da Silva,1.25,8.0,8,7500,6.0,2.0,0.0,83.0,McKnight Norman,Bruno Schickedanz,0.0,3.4,3.0,Clear,650.0,Claiming,FT
WO ,D,2015-11-19 00:00:00,TB,Touch of Disney,121,6,G,Lf,K Johnson,4.75,4.0,3,0,1.0,2.0,0.0,90.0,McKnight Norman,Bruno Schickedanz,0.0,5.3,3.1,Cloudy,500.0,Allowance,FT
WO ,D,2015-11-20 00:00:00,TB,Mechanical,119,5,G,Lb,A Garcia,3.3,1.0,1,37500,8.0,8.0,0.0,72.0,McKnight Norman,Bruno Schickedanz,0.0,0.0,0.0,Cloudy,600.0,Claiming,FM
WO ,D,2015-11-20 00:00:00,TB,Izitlegal,119,6,M,b,S Singh,9.85,8.0,8,9500,1.0,3.0,0.0,65.0,Krcmar Zeljko,Sandy Prazmowski,0.0,0.0,4.6,Cloudy,600.0,Claiming,FT
WO ,D,2015-11-20 00:00:00,TB,Allwehaveisnow,116,3,F,L,L Contreras,5.4,1.0,1,40000,9.0,5.0,0.0,74.0,Banach Darwin D,L. R. Deakins Racing Stable,0.0,0.0,0.0,Cloudy,650.0,Claiming,FM
WO ,D,2015-11-20 00:00:00,TB,Izitlegal,0,0,,,,0.0,,0,0,0.0,0.0,,,,,0.0,0.0,0.0,Cloudy,500.0,Claiming,FT
WO ,D,2015-11-20 00:00:00,TB,Zensational Josh,119,5,G,Lb,J M Campbell,9.45,8.0,8,9500,9.0,6.0,0.0,66.0,Gonzalez Nicholas,R.M.C. Stable,0.0,0.0,0.0,Cloudy,700.0,Claiming,FT
WO ,D,2015-11-20 00:00:00,TB,Boggie,119,4,M,,L Contreras,9.05,13.0,11,9500,2.0,11.0,0.0,66.0,Glennon Darren C,"Mehta, Soli and Rainbow End Racing Stable",0.0,0.0,0.0,Showery,650.0,Claiming,FT
WO ,D,2015-11-21 00:00:00,TB,Essences Best,119,7,M,Lb,M Z Buchanan,112.5,8.0,8,19000,5.0,9.0,0.0,15.0,Steve Chris,Chris Steve,0.0,0.0,0.0,Cloudy,600.0,Claiming,FT
WO ,D,2015-11-21 00:00:00,TB,Dan the Tin Man,121,6,G,Lb,K Johnson,21.65,4.0,4,50000,2.0,3.0,0.0,90.0,Griffith Ricky,Debmar Stables,0.0,0.0,4.6,Cloudy,600.0,Claiming,FM
WO ,D,2015-11-21 00:00:00,TB,Go Greeley,121,5,H,Lbf,P Husbands,4.25,8.0,7,16000,7.0,2.0,0.0,86.0,Ross John A,J.R. Racing Stable Inc.,0.0,4.5,3.2,Cloudy,500.0,Claiming,FT
WO ,D,2015-11-21 00:00:00,TB,Juicycrest,119,4,M,L,D Moran,30.45,4.0,4,19000,8.0,5.0,0.0,60.0,Charalambous John,Langcrest Farm,0.0,0.0,0.0,Cloudy,600.0,Claiming,FT
WO ,D,2015-11-21 00:00:00,TB,Revengeofthesixth,121,4,G,Lbf,S P Husbands,58.25,2.0,2,47500,1.0,14.0,0.0,46.0,LeBlanc Jr Jr John P,Douglas Leblanc,0.0,0.0,0.0,Cloudy,800.0,Maiden Claiming,FM
WO ,D,2015-11-21 00:00:00,TB,Schloss Schneeberg,121,4,G,L,S R Bahen,45.4,3.0,2,7500,7.0,2.0,0.0,64.0,Gerl Robert,1824782 Ontario Inc.,0.0,18.6,8.5,Cloudy,600.0,Maiden Claiming,FT
WO ,D,2015-11-22 00:00:00,TB,Trajectamax,119,9,G,L,J Crawford,108.3,6.0,6,9500,7.0,10.0,0.0,68.0,Parro Sam,Sam Parro,0.0,0.0,0.0,Cloudy,600.0,Claiming,FT
WO ,D,2015-11-22 00:00:00,TB,Rocco Point,121,4,G,L,J M Campbell,25.2,10.0,8,20000,2.0,6.0,0.0,71.0,Richards Lorne,True North Stable,0.0,0.0,0.0,Cloudy,600.0,Claiming,FT
WO ,D,2015-11-22 00:00:00,TB,Arties Silver Mine,121,4,G,L,L Contreras,6.1,10.0,10,0,7.0,1.0,0.0,90.0,Baker Reade,"Hill, Jim and Susan",14.2,6.9,7.8,Cloudy,900.0,Allowance,FM
WO ,D,2015-11-22 00:00:00,TB,Phil's Sunset,118,3,G,L,S P Husbands,6.1,6.0,5,8000,2.0,10.0,0.0,0.0,LeBlanc Jr Jr John P,LeBlanc Maggie E and Howell Gregory,0.0,0.0,0.0,Cloudy,850.0,Maiden Claiming,FT
WO ,D,2015-11-22 00:00:00,TB,Taytor Tot,119,3,G,Lf,G Olguin,35.3,5.0,5,16000,4.0,6.0,0.0,52.0,Leslie Sue,Sue Leslie,0.0,0.0,0.0,Cloudy,700.0,Maiden Claiming,FT
WO ,D,2015-11-22 00:00:00,TB,Rexton,117,6,H,Lbf,J V Bridgmohan,7.3,1.0,1,0,3.0,3.0,0.0,102.0,Mattine John,"RCC Racing Stable Ltd. and Forgione, Rocco",0.0,0.0,4.4,Cloudy,600.0,Stakes,FT
WO ,D,2015-11-22 00:00:00,TB,Wish It Were Rye,121,4,M,Lb,J I Alderson,3.0,10.0,10,9500,8.0,4.0,0.0,56.0,Tharrenos William,Natural Eight Stable Jackson G L and Russell Shannon E,0.0,0.0,0.0,Cloudy,500.0,Maiden Claiming,FT
WO ,D,2015-11-22 00:00:00,TB,As If I Care,121,6,M,L,J I Alderson,26.4,6.0,5,0,12.0,7.0,0.0,74.0,Brnjas Ashlee,Colebrook Farms,0.0,0.0,0.0,Cloudy,850.0,Allowance,FM
WO ,D,2015-11-22 00:00:00,TB,Divine Sonet,116,5,G,Lb,G Boulanger,28.45,7.0,7,0,1.0,2.0,0.0,94.0,Attard Sid C,Ivan Dalos,0.0,10.3,7.8,Cloudy,850.0,Starters Allowance,FT
WO ,D,2015-11-25 00:00:00,TB,Gwendoline H,119,3,F,,L Contreras,2.3,4.0,4,25000,2.0,1.0,0.0,78.0,Vella Daniel J,Joey Gee Thoroughbreds,6.6,4.0,3.0,Cloudy,600.0,Maiden Claiming,FT
WO ,D,2015-11-25 00:00:00,TB,Majestic Heist,116,3,G,Lb,E Wilson,6.65,1.0,1,20000,7.0,7.0,0.0,57.0,Biamonte Ralph J,C. E. C. Farms,0.0,0.0,0.0,Clear,650.0,Claiming,FT
WO ,D,2015-11-26 00:00:00,TB,Dzala,119,4,G,Lb,I E Mosqueira,10.5,3.0,3,9500,13.0,10.0,0.0,67.0,Attard Sid C,Goldmart Farms,0.0,0.0,0.0,Cloudy,650.0,Claiming,FT
WO ,D,2015-11-26 00:00:00,TB,Master Gray,123,5,G,Lbf,J Crawford,47.05,3.0,2,0,8.0,4.0,0.0,73.0,Carston Lorna,Lorna Carston,0.0,0.0,0.0,Cloudy,650.0,Maiden Special Weight,FM
WO ,D,2015-11-26 00:00:00,TB,Adreamandaprayer,119,9,M,Lbf,S Singh,16.55,3.0,3,6000,3.0,6.0,0.0,63.0,Buttigieg P J Bosco,MCC Racing Stable Inc.,0.0,0.0,0.0,Cloudy,500.0,Claiming,FT
WO ,D,2015-11-26 00:00:00,TB,Baby Godzilla,121,3,F,L,J McAleney,144.85,4.0,3,0,6.0,12.0,0.0,0.0,Smither Bruce R,Bruce R. Smither,0.0,0.0,0.0,Clear,650.0,Maiden Special Weight,FT
WO ,D,2015-11-26 00:00:00,TB,Easy Indygo,119,4,G,Lb,J M Campbell,36.75,2.0,2,37500,4.0,6.0,0.0,88.0,Gonzalez Nicholas,Tucci Stables,0.0,0.0,0.0,Cloudy,850.0,Claiming,FT
WO ,D,2015-11-26 00:00:00,TB,Mighty Quinn,121,6,G,Lb,J I Alderson,43.4,5.0,4,10000,11.0,12.0,0.0,63.0,Berringer Peter,Aurora Meadows,0.0,0.0,0.0,Clear,700.0,Claiming,FT
WO ,D,2015-11-26 00:00:00,TB,Divine Dance,121,5,G,Lb,A Garcia,13.0,4.0,4,0,3.0,3.0,0.0,70.0,Smither Bruce R,Sandi McLean,0.0,0.0,5.2,Cloudy,900.0,Allowance,FT
WO ,D,2015-11-26 00:00:00,TB,Secret Plan,118,3,G,b,S Singh,54.4,6.0,6,16000,8.0,8.0,0.0,8.0,Ladouceur Harold,Charles Boyd,0.0,0.0,0.0,Cloudy,500.0,Maiden Claiming,FT
WO ,D,2015-11-26 00:00:00,TB,Coriolis,121,3,F,Lb,S Singh,18.3,1.0,1,0,1.0,4.0,0.0,71.0,Fournier Mark,Fournier Mark Schinkel Holly Edwardson Donald and Reichheld Don,0.0,0.0,0.0,Cloudy,500.0,Maiden Special Weight,FT
WO ,D,2015-11-27 00:00:00,TB,Unclaimedtreasure,123,4,M,Lf,T Maragh,79.45,3.0,2,0,8.0,9.0,0.0,34.0,Birtch Daniel R,Birtch Daniel and Birtch Ryan,0.0,0.0,0.0,Cloudy,600.0,Maiden Special Weight,FT
WO ,D,2015-11-27 00:00:00,TB,Mattangel,121,6,G,L,S Ryan,16.65,1.0,1,10000,1.0,5.0,0.0,72.0,Knight Edwin F,Edwin F. Knight,0.0,0.0,0.0,Cloudy,700.0,Claiming,FT
WO ,D,2015-11-27 00:00:00,TB,Erie Breeze,121,6,M,y,O Moreno,16.45,7.0,7,23500,6.0,4.0,0.0,53.0,Blouin Marc A,Mike and Lorraine Fletcher,0.0,0.0,0.0,Cloudy,850.0,Maiden Claiming,FT
WO ,D,2015-11-27 00:00:00,TB,Hampstead Heath,121,7,G,Lbf,E Wilson,5.8,1.0,1,62500,4.0,6.0,0.0,99.0,Vella Daniel J,Joey Gee Thoroughbreds,0.0,0.0,0.0,Cloudy,850.0,Allowance Optional Claiming,FM
WO ,D,2015-11-27 00:00:00,TB,Mauna Kea,119,7,M,L,G Olguin,3.2,5.0,5,11500,4.0,1.0,0.0,71.0,Carey Julia,"Discovery Racing and Freeman, Edward R.",8.4,4.2,2.9,Cloudy,850.0,Claiming,FT
WO ,D,2015-11-27 00:00:00,TB,Hes Dead On,123,4,G,L,L Contreras,2.6,3.0,3,40000,1.0,2.0,0.0,70.0,Banach Darwin D,L. R. Deakins Racing Stable,0.0,4.6,3.4,Cloudy,600.0,Maiden Claiming,FT
WO ,D,2015-11-28 00:00:00,TB,Sparkles' Girl,117,3,F,L,E Wilson,5.8,2.0,2,0,4.0,4.0,0.0,85.0,Charalambous John,C. E. C. Farms,0.0,0.0,0.0,Cloudy,800.0,Stakes,FM
WO ,D,2015-11-28 00:00:00,TB,Alturist,117,3,G,Lb,E R Da Silva,23.75,2.0,2,0,3.0,8.0,0.0,78.0,Mattine John,Norseman Racing Stable,0.0,0.0,0.0,Cloudy,700.0,Allowance,FT
WO ,D,2015-11-28 00:00:00,TB,Damascus Road,118,3,C,L,J M Campbell,14.3,5.0,5,0,3.0,8.0,0.0,79.0,Casse Mark E,"Bill and Vicki Poston Racing, Inc.",0.0,0.0,0.0,Cloudy,850.0,Allowance,FT
WO ,D,2015-11-28 00:00:00,TB,Most Inspiring,117,3,F,Lbf,A Garcia,3.05,2.0,2,0,8.0,9.0,0.0,77.0,Vella Daniel J,Derek Chin,0.0,0.0,0.0,Cloudy,600.0,Allowance,FM
WO ,D,2015-11-28 00:00:00,TB,Milwaukee Flash,119,5,G,L,D Moran,20.3,9.0,8,19000,7.0,8.0,0.0,59.0,Doyle Michael J,C. Scott Abbott Racing Stable Ltd.,0.0,0.0,0.0,Showery,650.0,Claiming,FT
WO ,D,2015-11-28 00:00:00,TB,Zermatta,118,3,F,L,S P Husbands,33.55,7.0,7,0,1.0,6.0,0.0,81.0,Maynard Desmond,Riina Rekila,0.0,0.0,0.0,Cloudy,800.0,Stakes,FM
WO ,D,2015-11-28 00:00:00,TB,Roxy Red,123,4,M,L,L Contreras,7.0,6.0,6,0,1.0,3.0,0.0,72.0,Nosowenko Nicholas,Parr Garry and Nosowenko Nicholas,0.0,0.0,4.0,Cloudy,600.0,Maiden Special Weight,FT
WO ,D,2015-11-28 00:00:00,TB,She's All That,117,3,F,Lb,S Ryan,9.4,6.0,6,30000,6.0,6.0,0.0,67.0,Howard Ian,Ericka Rusnak,0.0,0.0,0.0,Cloudy,800.0,Maiden Claiming,FM
WO ,D,2015-11-28 00:00:00,TB,Frascati Gold,119,7,G,Lb,S Callaghan,26.35,10.0,10,9500,9.0,2.0,0.0,82.0,Fitzgerald Shelley E,Shelley E. Fitzgerald,0.0,28.5,11.8,Cloudy,700.0,Claiming,FT
WO ,D,2015-11-28 00:00:00,TB,Seedavalley,123,5,G,L,J V Bridgmohan,36.9,4.0,4,8000,7.0,3.0,0.0,63.0,Burry Lisa,Majic J Stable,0.0,0.0,10.6,Cloudy,850.0,Maiden Claiming,FT
WO ,D,2015-11-28 00:00:00,TB,Awesome Adler,121,4,G,Lbf,S Ryan,18.95,11.0,9,7500,8.0,8.0,0.0,46.0,Smith Robert Charles,Kanny Ng,0.0,0.0,0.0,Cloudy,600.0,Maiden Claiming,FT
WO ,D,2015-11-28 00:00:00,TB,Hurricane Mimi,121,5,M,Lb,J V Bridgmohan,22.1,1.0,1,0,3.0,2.0,0.0,85.0,Armata Jr Ross,James H. Mann,0.0,24.0,9.2,Clear,800.0,Allowance,FM
WO ,D,2015-11-29 00:00:00,TB,Crushin Hard,0,0,,,,0.0,,0,0,0.0,0.0,,,,,0.0,0.0,0.0,Hazy,850.0,Claiming,FM
WO ,D,2015-11-29 00:00:00,TB,Royal Son,121,4,G,L,P Husbands,1.15,4.0,4,0,1.0,1.0,0.0,103.0,Casse Mark E,Barber Gary Wachtel Stable Brous Stable LLC and Highclere America LLC,4.3,3.3,2.5,Cloudy,850.0,Allowance Optional Claiming,FT
WO ,D,2015-11-29 00:00:00,TB,Splash With Me,122,3,G,L,D Moran,3.8,6.0,6,0,2.0,2.0,0.0,74.0,Buttigieg Paul M,Buttigieg Training Centre,0.0,4.0,2.8,Cloudy,600.0,Maiden Special Weight,FT
WO ,D,2015-11-29 00:00:00,TB,World of Prospects,119,4,G,L,G Olguin,48.25,6.0,6,0,2.0,6.0,0.0,72.0,Sadler Ronald H,Kanny Ng,0.0,0.0,0.0,Cloudy,650.0,Allowance,FT
WO ,D,2015-11-29 00:00:00,TB,Broadway Sensation,119,4,G,Lb,S Singh,17.9,4.0,4,9500,8.0,8.0,0.0,57.0,Samulak Julia A,Smith Joseph George and Samulak Greg C,0.0,0.0,0.0,Cloudy,700.0,Claiming,FT
WO ,D,2015-11-29 00:00:00,TB,Simon's Siesta,119,6,G,Lb,S Ryan,48.0,6.0,6,19000,4.0,8.0,0.0,71.0,England Phillip,"Morrison, Dennis and Schmidt, Karin",0.0,0.0,0.0,Cloudy,650.0,Claiming,FT
WO ,D,2015-11-29 00:00:00,TB,Holy Whirl Wind,121,6,G,,R M Hernandez,9.75,6.0,5,0,4.0,6.0,0.0,73.0,Baker Reade,"Hill, Jim and Susan",0.0,0.0,0.0,Cloudy,700.0,Allowance,FT
WO ,D,2015-11-29 00:00:00,TB,Comedy Gold,121,5,G,L,S R Bahen,35.25,9.0,8,19000,5.0,8.0,0.0,24.0,Smith Robert Charles,Kanny Ng,0.0,0.0,0.0,Cloudy,700.0,Maiden Claiming,FT
WO ,D,2015-11-29 00:00:00,TB,Bangkok,121,5,G,L,E Wilson,2.75,3.0,3,40000,4.0,1.0,0.0,94.0,Gracey W Phillip,"Wood, Gail and Barbour, Ruth",7.5,3.6,2.7,Clear,900.0,Claiming,FM
WO ,D,2015-11-29 00:00:00,TB,Just Reno,123,5,G,L,J McAleney,43.15,5.0,5,0,4.0,8.0,0.0,52.0,Sadler Ronald H,Linda J. Theil,0.0,0.0,0.0,Cloudy,700.0,Maiden Special Weight,FM
WO ,D,2015-11-29 00:00:00,TB,Philly Completely,121,3,G,L,S P Husbands,11.05,8.0,7,0,2.0,8.0,0.0,62.0,Tiller Robert P,"Frank D. Di Giulio, Jr.",0.0,0.0,0.0,Cloudy,650.0,Maiden Special Weight,FT
WO ,D,2015-11-29 00:00:00,TB,Crushin Hard,119,7,G,Lb,S P Husbands,56.85,1.0,1,37500,12.0,11.0,0.0,77.0,McPherson Alexander F,Robert Atto,0.0,0.0,0.0,Cloudy,700.0,Claiming,FM
WO ,D,2015-11-29 00:00:00,TB,Buried Treasure,121,4,G,Lf,T Maragh,115.85,4.0,3,19000,8.0,10.0,0.0,56.0,Birtch Daniel R,Birtch Daniel and Birtch Ryan,0.0,0.0,0.0,Cloudy,600.0,Maiden Claiming,FT
WO ,D,2015-11-29 00:00:00,TB,Royal Son,0,0,,,,0.0,,0,0,0.0,0.0,,,,,0.0,0.0,0.0,Cloudy,850.0,Allowance Optional Claiming,FM
WO ,D,2015-11-29 00:00:00,TB,Executive Class,119,5,M,b,S Singh,52.65,1.0,1,6000,9.0,10.0,0.0,62.0,Jolin Chris,Marija Ulemek,0.0,0.0,0.0,Clear,600.0,Claiming,FT
WO ,D,2015-11-29 00:00:00,TB,Gigantic Breeze,118,3,C,L,S P Husbands,30.05,4.0,4,0,4.0,6.0,0.0,65.0,McPherson Alexander F,Hopefield Farm,0.0,0.0,0.0,Cloudy,900.0,Allowance,FM
WO ,D,2015-11-29 00:00:00,TB,Coltimus Prime,121,5,H,L,P Husbands,16.3,5.0,5,0,7.0,3.0,0.0,97.0,Nixon Justin J,Cabernet Racing Stables,0.0,0.0,6.0,Cloudy,700.0,Allowance Optional Claiming,FT
WO ,D,2015-11-29 00:00:00,TB,Conquest Expresso,117,3,G,Lb,L Contreras,7.6,10.0,10,0,11.0,5.0,0.0,87.0,Casse Mark E,"Conquest Stables, LLC",0.0,0.0,0.0,Cloudy,600.0,Allowance,FT
WO ,D,2015-11-29 00:00:00,TB,Danger Bay,126,7,R,L,E R Da Silva,2.35,2.0,2,0,2.0,3.0,0.0,88.0,Attard Sid C,Norseman Racing Stable,0.0,0.0,2.4,Cloudy,650.0,Starters Allowance,FT
WO ,D,2015-11-29 00:00:00,TB,Viva Nevada,121,4,M,Lb,D Garcia,20.8,2.0,2,19000,9.0,1.0,0.0,64.0,Armata Jr Ross,"Roach, Liz and Coulter, Frank",43.6,17.4,8.5,Hazy,850.0,Maiden Claiming,FT
WO ,D,2015-11-29 00:00:00,TB,Lion of Judah,121,4,G,Lb,O Moreno,102.5,7.0,7,0,10.0,10.0,0.0,61.0,Drake Suzanne M,Silver Duck Racing Stable,0.0,0.0,0.0,Clear,500.0,Allowance,FT
WO ,D,2015-12-05 00:00:00,TB,Jacks Escarpment,121,4,G,L,E Wilson,10.45,5.0,4,0,1.0,3.0,0.0,99.0,Gonzalez Nicholas,John K. Caulfield,0.0,0.0,6.6,Cloudy,600.0,Allowance Optional Claiming,FT
WO ,D,2015-12-05 00:00:00,TB,Runningfromthefeds,121,3,C,Lb,L Contreras,5.85,2.0,2,75000,2.0,1.0,0.0,93.0,De la cerda Armando,Rodriguez Leo and Rodriguez Daniel,13.7,7.7,4.9,Cloudy,700.0,Allowance Optional Claiming,FT
WO ,D,2015-12-11 00:00:00,TB,Marsala,118,3,F,L,J M Campbell,18.75,7.0,7,20000,7.0,8.0,0.0,47.0,Gonzalez Nicholas,"Horse'n Around Racing Stable and Gonzalez, Martha K.",0.0,0.0,0.0,Cloudy,600.0,Claiming,FT
WO ,D,2015-12-26 00:00:00,TB,Hines,121,5,G,L,L Contreras,5.65,2.0,2,0,5.0,6.0,0.0,88.0,Vella Daniel J,Joey Gee Thoroughbreds,0.0,0.0,0.0,Cloudy,700.0,Allowance Optional Claiming,FT
WO ,D,2016-01-16 00:00:00,TB,Conquest Twister,118,3,C,L,P Husbands,1.7,5.0,4,0,2.0,1.0,0.0,85.0,Casse Mark E,"Conquest Stables, LLC",5.4,3.4,2.7,Cloudy,700.0,Allowance,FT
WO ,D,2016-01-29 00:00:00,TB,Conquest Bigluck E,121,4,G,L,A Garcia,13.95,8.0,7,50000,4.0,6.0,0.0,82.0,Casse Mark E,"Conquest Stables, LLC",0.0,0.0,0.0,Hazy,850.0,Claiming,FM
WO ,D,2016-01-30 00:00:00,TB,Conquest Babayaga,0,0,,,,0.0,,0,0,0.0,0.0,,,,,0.0,0.0,0.0,Cloudy,600.0,Allowance,FT
WO ,D,2016-01-30 00:00:00,TB,Ami's Mesa,118,3,F,L,L Contreras,0.9,7.0,7,0,4.0,2.0,0.0,89.0,Carroll Josie,Ivan Dalos,0.0,2.4,2.1,Cloudy,700.0,Allowance Optional Claiming,FT
WO ,D,2016-01-30 00:00:00,TB,Conquest Sandman,120,3,C,L,J V Bridgmohan,2.8,7.0,7,0,9.0,2.0,0.0,89.0,Casse Mark E,"Conquest Stables, LLC",0.0,4.1,3.3,Cloudy,700.0,Maiden Special Weight,GD
WO ,D,2016-02-06 00:00:00,TB,Lukes Alley,126,6,H,L,L Contreras,3.05,6.0,6,0,2.0,5.0,0.0,100.0,Carroll Josie,"Melnyk Racing Stables, Inc.",0.0,0.0,0.0,Cloudy,850.0,Stakes,FT
WO ,D,2016-02-07 00:00:00,TB,Love On Tides,119,3,F,L,E R Da Silva,4.9,5.0,5,0,1.0,2.0,0.0,80.0,Pierce Malcolm,Sam-Son Farm,0.0,6.7,5.6,Showery,600.0,Maiden Special Weight,FM
WO ,D,2016-02-13 00:00:00,TB,Solemn Tribute,117,4,G,L,E Wilson,8.45,6.0,6,0,6.0,2.0,0.0,107.0,Lynch Brian A,Lael Stables,0.0,8.5,5.7,Cloudy,800.0,Stakes,FM
WO ,D,2016-02-17 00:00:00,TB,Niigon's Eclipse,117,3,F,L,G Boulanger,2.2,3.0,3,0,3.0,1.0,0.0,77.0,Halden Rachel,Chiefswood Stable,6.4,4.8,3.3,Cloudy,800.0,Allowance,FM
WO ,D,2016-02-20 00:00:00,TB,Peche Mobilee,121,7,M,Lf,D Moran,94.55,9.0,9,0,5.0,6.0,0.0,72.0,Pottins Judith R,Shortstop Stable,0.0,0.0,0.0,Cloudy,850.0,Allowance,FT
WO ,D,2016-02-20 00:00:00,TB,Subliminal,119,3,G,Lb,L Contreras,16.5,3.0,3,0,2.0,2.0,0.0,78.0,Casse Mark E,Gabe Grossberg,0.0,11.0,6.0,Cloudy,700.0,Maiden Special Weight,FT
WO ,D,2016-02-21 00:00:00,TB,Smart Mission,117,3,F,L,E R Da Silva,2.45,4.0,4,0,7.0,1.0,0.0,90.0,Pierce Malcolm,Sam-Son Farm,6.9,3.7,3.1,Cloudy,700.0,Allowance,FM
WO ,D,2016-02-26 00:00:00,TB,Butterfly Strike,121,5,G,Lf,J M Campbell,10.4,4.0,4,0,6.0,4.0,0.0,89.0,De Paulo Michael P,"Bear Stables, Ltd.",0.0,0.0,0.0,Cloudy,600.0,Allowance,FM
WO ,D,2016-02-28 00:00:00,TB,Niigon's Edge,117,3,C,,A Garcia,2.6,5.0,4,0,5.0,3.0,0.0,86.0,Simon Stuart C,Chiefswood Stable,0.0,0.0,2.4,Cloudy,850.0,Allowance,FT
WO ,D,2016-02-28 00:00:00,TB,Durango Flier,121,5,G,L,J M Campbell,11.85,7.0,7,0,11.0,5.0,0.0,84.0,Baker Reade,Gunpowder Farms LLC,0.0,0.0,0.0,Cloudy,800.0,Allowance,FM
WO ,D,2016-03-04 00:00:00,TB,Geologist,123,4,G,L,L Contreras,3.35,8.0,8,50000,8.0,3.0,0.0,78.0,Casse Mark E,John C. Oxley,0.0,0.0,3.7,Cloudy,800.0,Maiden Claiming,FM
WO ,D,2016-03-04 00:00:00,TB,Cleopatra's Strike,119,3,C,Lb,E R Da Silva,2.55,4.0,4,0,4.0,2.0,0.0,81.0,Pierce Malcolm,Sam-Son Farm,0.0,3.9,3.0,Cloudy,850.0,Maiden Special Weight,FM
